id,title,description,link,image_link,additional_image_link,price,sale_price,availability,brand,condition,product_type,google_product_category,gtin,mpn,item_group_id,color,size,age_group,gender,material,pattern,shipping_weight
"65166","QX36 1080P 3.0MP 3.6mm Lens IP65 Waterproof PTZ 360 Degree Rotating","Features: 1. Support 1920x1080P resolution, watch high-definition picture 2. Equipped with dual-filter Ir-cut, automatically switch night vision at night,...","https://luxtronics.in/product/security-qx36-1080p-0mp-6mm-lens-65166","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/NC1568UK.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/NC1568_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/NC1568_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/NC1568_B3.jpg","9268.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","NC1568","65166","","","adult","unisex","","",""
"65191","YH001 720P HD 1.0 MP Wireless IP Camera, Support Infrared Night Vision","1. Support wireless remote connection for network monitoring. 2. 1280x720P HD quality, 5-10m infrared night vision. 3. Support TF card, up to 32GB (not...","https://luxtronics.in/product/security-yh001-720p-hd-mp-wireless-65191","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0045A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0045A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0045A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0045A_3.jpg","3479.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","BM0045","65191","","","adult","unisex","","",""
"65211","QX38 1080P WiFi High-definition Surveillance Camera Outdoor Dome","1. 1080P HD wireless webcam 2. PTZ rotation, flexible monitoring, vertical 90 degrees, horizontal 180 degrees 3. Built-in fidelity pickup, support two-way...","https://luxtronics.in/product/security-qx38-1080p-wifi-high-definition-65211","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1121AU.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1121_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1121_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1121_B3.jpg","10514.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","BM1121","65211","AU Plug","","adult","unisex","","",""
"65233","DP16 2.0 Megapixel 42 LEDs Garden Light Smart Camera, Support Motion","1. 2.0 mega pixel HD lens with high sensitivity 2. 42 LEDs white light with lighting effect 3. IP66 waterproof and dustproof, not afraid of wind and rain...","https://luxtronics.in/product/security-dp16-megapixel-42-leds-garden-65233","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM2120AU.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM2120_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM2120_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM2120_B3.jpg","8260.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","BM2120","65233","","","adult","unisex","","",""
"64734","T13-2 1080P HD Solar Powered 2.4GHz WiFi Security Camera with Battery","1. Resolution: 1920x1080P 2. Aperture: fixed 3.6mm 3. Viewing angle: 90 degrees 4. Video encoding: H.264 5. External expansion card: support 128GB 6....","https://luxtronics.in/product/security-t13-1080p-hd-solar-powered-64734","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1012.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1012_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1012_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1012_3.jpg","15883.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","BM1012","64734","","","adult","unisex","","","0.731"
"64753","Sricam SP028 1080P HD Outdoor PTZ Camera, Support Two Way Audio /","1. Pixel: 1080P (1920*1080) 2 million pixels, H.264 compression format 2. Audio: Built-in microphone and speaker, support two-way voice intercom 3. Lens:...","https://luxtronics.in/product/security-sricam-sp028-1080p-hd-outdoor-64753","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1233AU.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1233_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1233_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1233_B3.jpg","10031.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","BM1233-1","64753","","","adult","unisex","","",""
"64771","A2 1080P HD WiFi Smart Surveillance Camera Support Night Vision","1. 360-degree horizontal rotation, 180-degree vertical adjustable 2. 2 million pixels, 1080P HD 3. Support motion detection, two-way voice 4. Support...","https://luxtronics.in/product/security-a2-1080p-hd-wifi-smart-64771","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0029524.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0029524_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0029524_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0029524_3.jpg","3441.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","EDA0029524","64771","","","adult","unisex","","","0.14"
"64784","T16 1080P Full HD Solar Powered WiFi Camera, Support PIR Alarm","1. Resolution: 1920x1080P 2. Aperture: 3.6mm fixed 3. Viewing angle: 80 degrees 4. Video encoding: H.264 5. External expansion card: support 128G 6....","https://luxtronics.in/product/security-t16-1080p-full-hd-solar-64784","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0093.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0093_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0093_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0093_3.jpg","25218.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","BM0093","64784","","","adult","unisex","","","2.26"
"64823","T20 1080P Full HD Solar Powered WiFi Camera, Support Motion Detection","1. Using high-performance ISP and 1/2.7-inch black light image sensor 2. 1920*1080P HD video 3. Built-in large capacity battery 4. Ultra-low power... Explore","https://luxtronics.in/product/security-t20-1080p-full-hd-solar-64823","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0095.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0095_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0095_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0095_3.jpg","18641.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","BM0095","64823","","","adult","unisex","","","1.04"
"64836","T16 1080P Full HD 4G (US Version) Network Monitoring Solar Powered","1. Low power consumption, fast sleep, fast wake-up, and intelligent power saving 2. Adopt high-performance 1/2-inch black light full-color image processor...","https://luxtronics.in/product/security-t16-1080p-full-hd-4g-64836","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0097.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0097_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0097_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0097_3.jpg","40096.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","BM0097","64836","","","adult","unisex","","","2.083"
"64849","T16 1080P Full HD 4G (EU Version) Network Monitoring Solar Powered","1. Low power consumption, fast sleep, fast wake-up, and intelligent power saving 2. Adopt high-performance 1/2-inch black light full-color image processor...","https://luxtronics.in/product/security-t16-1080p-full-hd-4g-64849","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0098.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0098_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0098_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0098_3.jpg","40096.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","BM0098","64849","","","adult","unisex","","","2.06"
"64873","VESAFE HD 720P Security Camera Smart WiFi Video Doorbell Intercom","1. Lower Power and Ultra-long Standby Time 2. Wide Angle Lens - See clearly on every face at your door, never to be afraid to open the door. 3. IR Night...","https://luxtronics.in/product/security-vesafe-hd-720p-camera-64873","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0027B.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0027B_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0027B_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0027B_3.jpg","14749.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","WD0027-1","64873","Black","","adult","unisex","","",""
"64892","VESAFE Home VS-M2 HD 720P Security Camera Smart WiFi Video Doorbell","1. Lower Power and Ultra-long Standby Time 2. Wide Angle Lens - See clearly on every face at your door, never to be afraid to open the door. 3. IR Night...","https://luxtronics.in/product/security-vesafe-home-vs-m2-hd-64892","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0029S.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0029S_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0029S_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0029S_3.jpg","14749.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","WD0029","64892","","","adult","unisex","","",""
"64478","CAMSOY S8 HD 1280 x 720P 140 Degree Wide Angle Wireless WiFi","1. Mini compact, easy to carry, feature-rich, easy to use. 2. Built-in high-capacity battery, standby time up to 8 hours. 3. 8 infrared LED lights, the...","https://luxtronics.in/product/security-camsoy-s8-hd-1280-720p-64478","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1610.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1610_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1610_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1610_3.jpg","11606.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","BM1610","64478","","","adult","unisex","","","0.263"
"64495","SECTEC IL-HIP291-2M-AI Intelligent Tracking Monitor Mobile Phone Remote","1. 1080P, mobile phone remote real-time viewing A clearer picture, let the details shine, watch children, watch pets, and watch home more convenient 2....","https://luxtronics.in/product/security-sectec-il-hip291-2m-ai-64495","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0031.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0031_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0031_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0031_3.jpg","5901.00 INR","","in stock","Luxtronics","new","Security","Electronics > Communications > Telephony > Mobile Phones","","BM0031","64495","","","adult","unisex","","","0.309"
"64525","BM-SP820 2.4 inch LCD 2.4GHz Wireless Surveillance Camera Baby Monitor","1. 2.4 inch TFT LCD screen. 2. 2.4GHz wireless digital technology, no interference, no privacy leak. 3. Built-in 7 pieces IR LED / 850nm night light. 4....","https://luxtronics.in/product/security-bm-sp820-lcd-4ghz-wireless-64525","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HC1133W.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HC1133W_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HC1133W_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HC1133W_3.jpg","12226.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","HC1133","64525","","","adult","unisex","","",""
"64547","M4300A 4.3 inch Display Screen 3.0MP Camera Video Smart Doorbell","1. Zinc alloy design, not afraid of pry is not afraid to hit to ensure long-term use. 2. Not only video can be recorded. 3. HD color display large screen,...","https://luxtronics.in/product/security-m4300a-display-screen-0mp-camera-64547","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0022.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0022_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0022_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0022_3.jpg","19446.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","WD0022","64547","","","adult","unisex","","","0.57"
"64571","ESCAM QF370 3MP Cloud Storage PT WIFI Solar Panel IP Camera with PIR","Features: 1. The product can be quickly woken up and enters standby mode to realize intelligent power saving 2. 3 million pixel high-definition image,...","https://luxtronics.in/product/security-escam-qf370-3mp-cloud-storage-64571","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0041786.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0041786_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0041786_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0041786_3.jpg","14784.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","EDA0041786","64571","","","adult","unisex","","","0.567"
"64577","GALLOP 220V Wireless Electro Guard Watch, EU Plug","1. Very suitable for home, offices, hotels, jewelry stores, etc. 2. Wireless installation, just place the sensor at the entrance 3. Easy to install 4....","https://luxtronics.in/product/security-gallop-220v-wireless-electro-guard-64577","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0070.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0070_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0070_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0070_3.jpg","2905.00 INR","","in stock","Luxtronics","new","Security","Electronics > Wearable Technology > Smart Watches","","WD0070","64577","","","adult","unisex","","","0.192"
"64608","X3 1080P WiFi Smart Video IP54 Waterproof Digital Camera Door Viewer","1. Resolution: 1920x1080 2. Angle of view: 166 degrees (to the top angle) 3. IP53 (rainproof): 6 lights, 850mm 4. WiFi: support 802 11b/g/n 5. Audio:...","https://luxtronics.in/product/security-x3-1080p-wifi-smart-video-64608","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0410W.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0410W_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0410W_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0410W_3.jpg","15859.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","WD0410","64608","","","adult","unisex","","",""
"64623","SN520A 3.5 inch Screen 1.0MP Security Camera Digital Peephole Door","1. Built-in security camera 2. 3.5 inch HD display screen 3. 1.0MP professional security cameras 4. 130 Degrees wide angle 5. 4 x AAA battery powered 6....","https://luxtronics.in/product/security-sn520a-screen-0mp-camera-64623","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0033.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0033_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0033_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0033_3.jpg","8915.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","WD0033","64623","","","adult","unisex","","","0.229"
"64635","DD1 Smart Electronic Cat Eye Camera Doorbell with 2.8 inch LCD Screen","1. 2.8-inch color screen. 2. 300,000 pixel HD camera, 90 degree wide angle. 3. Support infrared night vision. 4. Doorbell function. 5. Photo function. 6....","https://luxtronics.in/product/security-dd1-smart-electronic-cat-eye-64635","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0043J.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0043J_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0043J_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0043_B1.jpg","7298.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","WD0043","64635","Gold","","adult","unisex","","",""
"64666","2.8Y 2.8 inch Screen 0.3MP Security Camera Peephole Viewer Digital","Features 1. 2.8 inch HD TPS display 2. 0.3 megapixel CMOS sensor, 3x digital zoom, 125 degree wide-angle lens 3. Infrared night vision (4 infrared night...","https://luxtronics.in/product/security-8y-screen-3mp-camera-64666","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0074.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0074_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0074_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/WD0074_3.jpg","5481.00 INR","","in stock","Luxtronics","new","Security","Cameras & Optics > Cameras","","WD0074","64666","","","adult","unisex","","","0.344"
